area,lon,lat,num_bed,num_bath,bank,cafe,college,hospital,marketplace,medical_supply,parking,pharmacy,school,supermarket,university,price,point,pointPlus,pointPlus1,newprice
40,105.893579,21.059972,3,4,9,10,0,1,1,1,1,10,9,2,0,96940.97372,20,21300,2030,98970.97372
44,106.646576,10.782263,3,3,10,10,0,0,7,0,0,10,9,8,1,193881.9474,20,26400,2540,196421.9474
48,108.183202,16.057998,3,2,2,10,1,0,3,0,2,1,7,4,0,102972.8565,16,16800,1580,104552.8565
45,106.67817,10.773415,4,4,10,10,7,3,2,3,1,9,10,5,3,344679.0177,20,29700,2870,347549.0177
30,106.698242,10.745437,2,2,3,10,0,0,3,0,2,5,8,7,1,114174.9246,20,17700,1670,115844.9246
44,105.85618,20.995127,4,4,8,10,0,0,1,0,3,10,9,2,2,163722.5334,20,19800,1880,165602.5334
33,106.596951,10.76963,2,2,0,10,0,0,0,0,0,1,2,3,0,122791.9,20,7800,680,123471.9
80,106.627359,10.792073,5,6,8,10,0,1,1,1,1,10,10,6,1,392072.3826,20,21600,2060,394132.3826
85,105.852345,21.012733,3,2,10,10,3,3,10,3,3,10,10,10,0,124946.1439,20,34500,3350,128296.1439
48,106.739436,10.854675,2,1,0,10,0,0,0,0,1,1,1,0,0,75398.53511,20,6900,590,75988.53511
35,105.712043,21.101884,4,3,0,2,0,0,0,0,0,0,0,0,0,98233.52003,15,1200,20,98253.52003
64,105.705648,21.090006,2,2,0,6,0,0,0,0,0,0,2,0,0,172339.5088,15,5400,440,172779.5088
25,106.708907,10.758307,2,2,3,10,1,1,1,1,0,10,9,8,1,115467.4709,20,18300,1730,117197.4709
41,106.62769,10.752863,3,3,10,10,3,2,1,2,0,9,9,7,0,193881.9474,20,24600,2360,196241.9474
40,106.779751,10.833579,2,3,1,10,0,1,0,1,1,2,6,1,0,80568.72038,20,12900,1190,81758.72038
40,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,180956.4843,15,1500,50,181006.4843
34,105.890331,20.979671,4,4,2,9,0,0,0,0,5,7,1,3,0,85308.05687,20,7500,650,85958.05687
48,106.674195,10.805201,3,3,10,10,1,0,0,0,2,1,6,3,1,137871.6071,20,18000,1700,139571.6071
23,105.810451,21.038008,4,3,10,10,1,3,4,3,0,10,10,9,0,107712.193,20,27900,2690,110402.193
55,106.728364,10.737603,4,2,5,10,0,1,0,1,7,8,9,5,0,262817.751,20,18000,1700,264517.751
60,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,62042.22318,20,6900,590,62632.22318
60,106.596951,10.76963,4,3,0,10,0,0,0,0,0,1,2,3,0,140025.8509,20,7800,680,140705.8509
36,105.817847,21.07802,3,2,7,10,1,0,2,0,1,10,3,6,0,116329.1685,20,15300,1430,117759.1685
28,106.694159,10.816153,2,2,10,10,0,1,3,1,1,10,7,10,1,187419.2159,20,21900,2090,189509.2159
40,106.640568,10.835879,4,3,3,10,0,1,2,1,1,10,5,7,0,176647.9966,20,15000,1400,178047.9966
48,106.597399,10.764623,1,1,0,10,0,0,0,0,0,2,3,5,0,148642.8264,20,8700,770,149412.8264
36,105.814674,20.99288,3,3,3,10,1,0,2,0,0,10,10,9,1,137871.6071,20,19200,1820,139691.6071
75,106.564656,10.664309,4,3,4,3,0,0,0,0,1,2,3,1,0,107712.193,15,6900,590,108302.193
41,105.833404,21.025742,4,4,10,10,1,3,1,3,2,10,10,10,3,202498.9229,20,25200,2420,204918.9229
74,106.630639,10.78515,4,2,7,10,2,1,1,1,0,10,8,1,0,241275.3124,20,20400,1940,243215.3124
48,106.68893,10.744518,3,4,7,10,0,6,4,6,0,10,6,5,0,176647.9966,20,24600,2360,179007.9966
30,106.617455,10.862424,3,2,1,10,2,0,2,0,1,10,4,2,2,75398.53511,20,13200,1220,76618.53511
33,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,107712.193,15,1500,50,107762.193
51,106.660999,10.756743,4,3,10,10,2,10,7,10,10,10,10,10,5,161568.2895,20,37500,3650,165218.2895
70,106.643578,10.848148,7,7,2,10,0,0,1,0,0,10,10,5,0,170185.265,20,17100,1610,171795.265
58,105.839813,20.980718,3,3,10,10,1,0,0,0,4,10,5,7,0,172339.5088,20,17100,1610,173949.5088
42,106.653489,10.764369,2,2,10,10,2,0,1,0,0,10,10,9,0,172339.5088,20,23100,2210,174549.5088
33,105.741578,20.980972,3,3,0,2,0,0,1,0,0,0,1,1,0,51271.00388,20,3000,200,51471.00388
49,106.705257,10.805544,8,7,10,10,1,0,2,0,1,10,10,7,0,327445.0668,20,23400,2240,329685.0668
36,106.630639,10.78515,3,2,7,10,2,1,1,1,0,10,8,1,0,336062.0422,20,20400,1940,338002.0422
64,106.761798,10.853821,2,2,7,10,4,2,1,2,1,5,10,3,6,150797.0702,20,24300,2330,153127.0702
30,105.733597,21.090049,3,2,1,0,0,0,0,0,0,1,2,0,0,62473.07195,20,2400,140,62613.07195
54,106.651766,10.775578,2,2,10,10,4,6,3,6,0,10,10,3,1,243429.5562,20,31500,3050,246479.5562
40,106.758788,10.830857,2,2,0,10,1,0,0,0,1,0,0,0,1,135717.3632,20,6600,560,136277.3632
82,106.728364,10.737603,4,5,5,10,0,1,0,1,7,8,9,5,0,236966.8246,20,18000,1700,238666.8246
60,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,142180.0948,20,8700,770,142950.0948
76,106.670832,10.85278,2,1,0,10,0,0,0,0,0,2,4,0,0,150797.0702,20,9600,860,151657.0702
40,106.643736,10.770707,1,1,10,10,1,0,7,0,5,10,10,3,0,159414.0457,20,27900,2690,162104.0457
44,106.652595,10.781846,3,3,10,10,1,1,4,1,0,10,10,5,1,176647.9966,20,26100,2510,179157.9966
56,106.665175,10.84585,4,5,10,10,2,1,3,1,1,10,10,8,0,245583.8001,20,25800,2480,248063.8001
46,105.871187,20.969137,3,3,0,5,0,0,2,0,2,1,7,4,0,77552.77897,20,11100,1010,78562.77897
60,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,129254.6316,15,1500,50,129304.6316
55,106.755473,10.835861,4,3,1,10,1,0,1,0,0,0,1,5,0,219732.8738,20,9000,800,220532.8738
38,105.792647,21.019835,4,5,10,10,1,0,4,0,2,10,10,7,3,271434.7264,20,25200,2420,273854.7264
40,105.85548,21.009572,6,4,10,10,1,2,10,2,0,10,10,7,1,150797.0702,20,32400,3140,153937.0702
35,105.851777,20.998577,2,2,10,10,0,0,3,0,2,10,10,10,3,112020.6807,20,23700,2270,114290.6807
38,106.661082,10.839881,2,1,10,10,0,0,2,0,2,10,6,10,0,70012.92546,20,19200,1820,71832.92546
35,105.814997,21.008508,4,4,10,10,3,2,0,2,1,10,10,3,0,163722.5334,20,24600,2360,166082.5334
40,105.503064,21.136863,4,4,4,7,0,0,4,0,0,2,6,2,0,202498.9229,15,15600,1460,203958.9229
20,106.693569,10.762183,3,4,10,10,2,3,7,3,2,10,10,10,2,257647.5657,20,31200,3020,260667.5657
35,105.85618,20.995127,4,3,8,10,0,0,1,0,3,10,9,2,2,193881.9474,20,19800,1880,195761.9474
82,106.597399,10.764623,4,4,0,10,0,0,0,0,0,2,3,5,0,271434.7264,20,8700,770,272204.7264
50,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,180956.4843,15,1500,50,181006.4843
77,106.692681,10.753682,2,3,4,10,4,1,3,1,2,7,9,4,2,66781.55967,20,22500,2150,68931.55967
40,105.804801,20.999522,3,4,7,10,2,0,3,0,1,8,8,10,4,172339.5088,20,21300,2030,174369.5088
22,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,53856.09651,20,22500,2150,56006.09651
38,106.680948,10.80603,2,2,10,10,2,0,1,0,1,9,10,10,0,159414.0457,20,23100,2210,161624.0457
34,106.680746,10.75677,4,3,10,10,2,9,10,9,0,10,10,5,4,284360.1896,20,39300,3830,288190.1896
50,106.681379,10.802447,2,2,10,10,6,1,2,1,0,10,10,9,0,85308.05687,20,27300,2630,87938.05687
46,106.596951,10.76963,4,3,0,10,0,0,0,0,0,1,2,3,0,170185.265,20,7800,680,170865.265
62,106.678735,10.818685,4,4,10,10,1,5,3,5,1,10,10,8,1,223179.6639,20,28800,2780,225959.6639
20,105.789113,21.028451,5,6,10,10,2,2,1,2,2,4,10,5,2,336062.0422,20,24900,2390,338452.0422
40,106.682819,10.842986,2,2,0,10,0,0,0,0,1,2,7,1,0,157259.8018,20,12300,1130,158389.8018
37,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,172339.5088,15,1500,50,172389.5088
20,105.700178,20.999249,2,3,0,1,0,0,0,0,0,1,1,1,0,94786.72986,15,1500,50,94836.72986
74,106.611945,10.722701,2,2,0,10,0,2,0,2,1,3,3,1,0,254200.7755,20,10500,950,255150.7755
37,105.85548,21.009572,4,4,10,10,1,2,10,2,0,10,10,7,1,150797.0702,20,32400,3140,153937.0702
36,106.615081,10.804774,2,1,1,10,1,0,1,0,0,2,2,7,0,161568.2895,20,9900,890,162458.2895
40,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,120637.6562,15,1500,50,120687.6562
33,105.848081,20.987533,3,3,10,10,0,1,1,1,0,10,10,10,0,99526.06635,20,22800,2180,101706.0664
64,106.666383,10.745807,5,5,2,10,0,1,2,1,2,5,7,1,0,303748.3843,20,16200,1520,305268.3843
45,105.819723,21.0146,4,4,10,10,2,1,2,1,1,10,10,10,1,215424.386,20,24900,2390,217814.386
47,105.700178,20.999249,5,5,0,1,0,0,0,0,0,1,1,1,0,245583.8001,15,1500,50,245633.8001
61,106.70522,10.790688,3,1,10,10,2,2,3,2,4,10,10,3,3,122791.9,20,26700,2570,125361.9
34,106.690442,10.792562,2,1,10,10,5,1,3,1,0,10,10,8,1,284360.1896,20,27600,2660,287020.1896
72,108.216954,16.05929,3,2,10,10,2,5,1,5,1,10,10,5,2,147781.1288,16,27600,2660,150441.1288
30,105.700178,20.999249,2,2,0,1,0,0,0,0,0,1,1,1,0,52046.53167,15,1500,50,52096.53167
70,105.784826,20.978131,1,2,10,10,5,0,2,0,1,10,10,10,3,193881.9474,20,25800,2480,196361.9474
35,106.670337,10.779154,3,3,10,10,1,3,4,3,1,10,10,6,2,200344.679,20,27900,2690,203034.679
49,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,198190.4352,20,6900,590,198780.4352
26,105.844992,21.007009,2,2,9,10,0,2,0,2,5,9,10,6,10,78845.32529,20,22200,2120,80965.32529
54,106.61651,10.740097,4,5,10,10,2,0,3,0,3,10,8,2,0,296854.804,20,23100,2210,299064.804
46,106.711024,10.81198,5,4,10,10,3,0,1,0,5,10,10,4,0,271434.7264,20,23700,2270,273704.7264
34,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,228349.8492,15,1500,50,228399.8492
51,105.80754,20.994388,3,3,10,10,3,0,4,0,3,10,5,6,5,150797.0702,20,21900,2090,152887.0702
60,106.597399,10.764623,5,5,0,10,0,0,0,0,0,2,3,5,0,256355.0194,20,8700,770,257125.0194
50,105.819723,21.0146,4,4,10,10,2,1,2,1,1,10,10,10,1,215424.386,20,24900,2390,217814.386
60,105.799235,21.032046,3,3,10,10,1,1,3,1,1,10,10,8,3,150797.0702,20,25200,2420,153217.0702
40,105.871187,20.969137,2,2,0,5,0,0,2,0,2,1,7,4,0,79276.17406,20,11100,1010,80286.17406
37,106.703991,10.825675,1,1,0,10,2,0,1,0,6,4,4,8,1,193881.9474,20,11700,1070,194951.9474
44,106.630773,10.75781,4,4,3,10,1,2,2,2,0,10,10,10,1,193881.9474,20,21000,2000,195881.9474
45,106.692681,10.753682,3,3,4,10,4,1,3,1,2,7,9,4,2,213270.1422,20,22500,2150,215420.1422
36,106.630354,10.716615,2,2,2,10,1,1,0,1,0,5,2,0,0,127100.3878,20,10500,950,128050.3878
28,106.665268,10.781981,2,2,10,10,3,2,2,2,2,10,10,10,3,159414.0457,20,26400,2540,161954.0457
64,106.614783,10.869269,3,2,0,10,1,0,5,0,0,5,10,3,1,94786.72986,15,20100,1910,96696.72986
32,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,120637.6562,15,1500,50,120687.6562
34,105.808699,21.048402,4,3,10,10,0,2,4,2,0,10,10,6,2,135717.3632,20,26400,2540,138257.3632
46,105.831801,21.006311,3,4,10,10,1,0,5,0,0,8,10,10,4,198190.4352,20,26100,2510,200700.4352
24,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,58164.58423,20,6900,590,58754.58423
36,106.683381,10.828972,2,1,10,10,4,1,0,1,0,10,10,9,1,76475.65704,20,24300,2330,78805.65704
66,105.700178,20.999249,2,2,0,1,0,0,0,0,0,1,1,1,0,47393.36493,15,1500,50,47443.36493
54,105.700178,20.999249,2,3,0,1,0,0,0,0,0,1,1,1,0,137871.6071,15,1500,50,137921.6071
53,106.742457,10.848046,1,1,0,10,0,0,1,0,0,0,0,1,0,230504.0931,20,6900,590,231094.0931
22,106.742159,10.693674,2,2,4,10,0,0,1,0,0,5,4,3,0,33606.20422,15,12900,1190,34796.20422
70,105.788426,20.980298,3,4,10,10,5,1,0,1,0,10,10,10,5,185264.972,20,24900,2390,187654.972
46,106.690442,10.792562,2,2,10,10,5,1,3,1,0,10,10,8,1,142180.0948,20,27600,2660,144840.0948
24,106.700423,10.812368,2,2,10,10,0,1,0,1,5,4,6,10,1,120637.6562,20,18300,1730,122367.6562
36,106.662106,10.793786,2,2,10,10,0,3,2,3,2,10,10,10,1,176647.9966,20,25500,2450,179097.9966
40,106.556232,10.817687,2,2,0,5,0,0,0,0,0,2,1,0,0,32313.65791,15,3900,290,32603.65791
97,106.739436,10.854675,4,5,0,10,0,0,0,0,1,1,1,0,0,241275.3124,20,6900,590,241865.3124
64,106.643578,10.848148,3,4,2,10,0,0,1,0,0,10,10,5,0,198190.4352,20,17100,1610,199800.4352
63,106.661082,10.839881,3,3,10,10,0,0,2,0,2,10,6,10,0,213270.1422,20,19200,1820,215090.1422
90,106.739436,10.854675,4,5,0,10,0,0,0,0,1,1,1,0,0,236966.8246,20,6900,590,237556.8246
74,106.692159,10.828284,2,2,8,10,3,0,0,0,1,7,8,4,2,213270.1422,20,19800,1880,215150.1422
80,106.564656,10.664309,3,2,4,3,0,0,0,0,1,2,3,1,0,81861.2667,15,6900,590,82451.2667
25,105.829376,21.017506,3,3,10,10,5,2,1,2,0,10,10,10,0,101967.514,20,26700,2570,104537.514
80,106.609167,10.745275,4,4,3,10,2,4,0,4,4,2,4,2,0,387763.8949,20,16200,1520,389283.8949
25,105.831789,21.022711,3,3,10,10,1,3,0,3,1,10,10,10,1,127100.3878,20,24300,2330,129430.3878
80,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,42223.17966,20,22500,2150,44373.17966
64,106.637838,10.789553,4,4,10,10,1,0,2,0,0,10,8,8,0,310211.1159,20,21600,2060,312271.1159
45,106.656791,10.864549,2,2,1,10,1,0,0,0,2,2,2,3,0,127100.3878,20,9000,800,127900.3878
34,105.700178,20.999249,3,4,0,1,0,0,0,0,0,1,1,1,0,103403.7053,15,1500,50,103453.7053
34,105.826053,21.024362,4,3,10,10,1,3,1,3,0,10,10,10,4,129254.6316,20,25200,2420,131674.6316
65,106.699107,10.754608,4,3,10,10,0,3,6,3,0,2,8,7,1,236966.8246,20,27300,2630,239596.8246
58,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,180956.4843,15,1500,50,181006.4843
52,105.805743,21.039992,3,2,4,10,0,0,1,0,0,7,10,6,0,155105.5579,20,18300,1730,156835.5579
96,106.597399,10.764623,3,3,0,10,0,0,0,0,0,2,3,5,0,65919.86213,20,8700,770,66689.86213
80,106.627359,10.792073,5,3,8,10,0,1,1,1,1,10,10,6,1,241275.3124,20,21600,2060,243335.3124
56,106.692159,10.828284,4,5,8,10,3,0,0,0,1,7,8,4,2,366221.4563,20,19800,1880,368101.4563
49,105.814674,20.99288,4,4,3,10,1,0,2,0,0,10,10,9,1,165876.7773,20,19200,1820,167696.7773
50,106.692159,10.828284,2,2,8,10,3,0,0,0,1,7,8,4,2,185264.972,20,19800,1880,187144.972
60,106.687701,10.81169,4,5,7,10,4,0,4,0,2,10,10,9,0,288668.6773,20,25200,2420,291088.6773
50,106.670228,10.789877,7,7,8,10,1,2,2,2,0,10,10,9,2,344679.0177,20,24000,2300,346979.0177
32,106.597399,10.764623,3,3,0,10,0,0,0,0,0,2,3,5,0,70228.34985,20,8700,770,70998.34985
52,105.791528,20.976513,2,2,10,10,1,0,2,0,1,5,10,7,1,146518.1387,20,23400,2240,148758.1387
66,106.627359,10.792073,2,2,8,10,0,1,1,1,1,10,10,6,1,224041.3615,20,21600,2060,226101.3615
33,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,81947.43645,15,1500,50,81997.43645
54,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,146488.5825,15,1500,50,146538.5825
36,105.773355,21.036201,5,4,10,10,7,1,0,1,0,7,10,7,5,144334.3386,20,26100,2510,146844.3386
40,105.748313,20.97971,3,4,0,4,0,0,2,0,1,5,3,4,0,140025.8509,20,6900,590,140615.8509
40,106.698242,10.745437,2,1,3,10,0,0,3,0,2,5,8,7,1,99095.21758,20,17700,1670,100765.2176
49,105.861978,20.998284,3,3,10,10,1,1,2,1,1,10,6,5,1,193881.9474,20,20700,1970,195851.9474
51,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,114174.9246,20,6900,590,114764.9246
45,105.792647,21.019835,4,3,10,10,1,0,4,0,2,10,10,7,3,198190.4352,20,25200,2420,200610.4352
49,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,198190.4352,20,6900,590,198780.4352
56,106.634549,10.745215,4,4,10,10,0,2,1,2,1,10,10,10,0,366221.4563,20,23700,2270,368491.4563
34,106.647001,10.745912,2,2,10,10,0,1,4,1,3,10,9,7,2,129254.6316,20,24600,2360,131614.6316
45,105.786921,20.98459,5,4,10,10,4,1,0,1,0,10,10,10,3,163291.6846,20,24300,2330,165621.6846
30,106.742159,10.693674,2,2,4,10,0,0,1,0,0,5,4,3,0,41792.33089,15,12900,1190,42982.33089
92,106.688135,10.806669,2,2,10,10,2,2,3,2,0,10,10,9,0,58164.58423,20,26700,2570,60734.58423
32,106.670396,10.839823,4,3,2,10,1,0,0,0,2,8,3,5,1,152951.3141,20,10500,950,153901.3141
64,106.636722,10.778274,4,4,10,10,0,2,5,2,1,10,10,10,0,310211.1159,20,27300,2630,312841.1159
48,105.824077,21.01695,3,4,10,10,3,3,1,3,0,10,10,10,0,180956.4843,20,26400,2540,183496.4843
52,106.591589,10.790965,2,2,0,10,0,1,2,1,1,3,2,6,0,129125.377,20,10500,950,130075.377
52,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,331753.5545,15,1500,50,331803.5545
35,105.814674,20.99288,3,3,3,10,1,0,2,0,0,10,10,9,1,142180.0948,20,19200,1820,144000.0948
26,106.6427,10.803915,3,4,10,10,2,3,0,3,0,10,10,10,0,323136.5791,20,24900,2390,325526.5791
41,106.634549,10.745215,5,4,10,10,0,2,1,2,1,10,10,10,0,249892.2878,20,23700,2270,252162.2878
48,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,94786.72986,20,22500,2150,96936.72986
21,106.630354,10.716615,2,3,2,10,1,1,0,1,0,5,2,0,0,84015.51056,20,10500,950,84965.51056
35,105.818783,20.998849,3,3,10,10,4,0,2,0,0,10,10,8,1,112020.6807,20,25200,2420,114440.6807
37,105.833191,21.005871,4,4,10,10,1,0,5,0,0,8,10,10,1,180956.4843,20,26100,2510,183466.4843
86,106.725085,10.701707,4,4,0,10,0,0,0,0,1,2,0,0,0,258509.2632,15,6000,500,259009.2632
22,106.655919,10.73598,2,2,10,10,1,3,2,3,0,10,8,10,0,80568.72038,20,24300,2330,82898.72038
40,106.688236,10.816932,2,2,4,10,3,0,1,0,4,6,10,6,0,59026.28178,20,20100,1910,60936.28178
80,106.611846,10.775942,4,4,4,10,1,0,2,0,1,4,3,8,0,172339.5088,20,13500,1250,173589.5088
60,106.777314,10.807772,2,2,1,10,0,0,0,0,1,2,2,0,0,185264.972,20,8400,740,186004.972
33,106.653489,10.764369,3,3,10,10,2,0,1,0,0,10,10,9,0,258509.2632,20,23100,2210,260719.2632
46,105.81497,20.983622,4,3,1,10,1,1,5,1,2,10,6,8,0,172339.5088,20,18000,1700,174039.5088
35,106.711992,20.797771,4,4,0,7,0,0,1,0,0,1,1,0,0,200344.679,18,6000,500,200844.679
59,106.728948,10.867506,4,3,2,10,0,0,9,0,0,0,3,4,0,234812.5808,20,18000,1700,236512.5808
55,105.700178,20.999249,6,5,0,1,0,0,0,0,0,1,1,1,0,262817.751,15,1500,50,262867.751
35,105.814589,21.014219,3,3,10,10,2,3,0,3,2,10,10,6,1,103403.7053,20,24900,2390,105793.7053
53,105.815077,21.013918,3,3,10,10,2,2,0,2,2,10,10,8,1,112020.6807,20,24000,2300,114320.6807
78,105.700178,20.999249,3,2,0,1,0,0,0,0,0,1,1,1,0,105557.9492,15,1500,50,105607.9492
60,105.839161,21.04272,2,2,10,10,0,1,1,1,1,7,10,2,0,122791.9,20,22800,2180,124971.9
48,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,51701.85265,15,6900,590,52291.85265
80,106.564656,10.664309,1,1,4,3,0,0,0,0,1,2,3,1,0,38345.54072,15,6900,590,38935.54072
50,106.649141,10.840977,4,5,1,10,3,0,1,0,1,10,10,3,1,245583.8001,20,18300,1730,247313.8001
60,106.746704,10.730583,4,5,0,0,0,0,0,0,1,3,3,0,0,314519.6036,20,2700,170,314689.6036
92,106.672313,10.774088,2,3,10,10,5,6,2,6,2,10,10,7,4,157259.8018,20,31200,3020,160279.8018
60,106.574169,10.834833,2,1,0,8,0,0,0,0,0,1,1,2,1,84015.51056,15,5700,470,84485.51056
54,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,267126.2387,15,1500,50,267176.2387
24,106.758773,10.779981,1,1,6,10,0,0,2,0,0,4,0,2,1,112020.6807,20,11400,1040,113060.6807
85,105.799102,20.997915,3,2,10,10,1,2,0,2,0,7,6,10,2,219732.8738,20,19800,1880,221612.8738
48,106.692681,10.753682,4,3,4,10,4,1,3,1,2,7,9,4,2,331753.5545,20,22500,2150,333903.5545
44,105.700178,20.999249,3,4,0,1,0,0,0,0,0,1,1,1,0,103403.7053,15,1500,50,103453.7053
34,105.819723,21.0146,4,3,10,10,2,1,2,1,1,10,10,10,1,122791.9,20,24900,2390,125181.9
96,108.150378,16.066614,3,2,8,10,0,0,1,0,0,10,6,2,0,94786.72986,16,17100,1610,96396.72986
87,108.237097,16.040799,1,1,3,10,0,0,0,0,0,2,1,0,0,236966.8246,16,8700,770,237736.8246
22,106.698494,10.788977,3,3,10,10,4,6,2,6,0,10,10,6,10,267126.2387,20,30600,2960,270086.2387
57,106.688591,10.800964,3,3,10,10,10,2,1,2,0,10,10,4,1,241275.3124,20,29700,2870,244145.3124
35,106.680746,10.75677,3,3,10,10,2,9,10,9,0,10,10,5,4,236966.8246,20,39300,3830,240796.8246
36,106.676009,10.797401,3,3,10,10,3,8,2,8,5,10,10,10,3,387763.8949,20,31800,3080,390843.8949
40,106.678735,10.818685,1,1,10,10,1,5,3,5,1,10,10,8,1,215424.386,20,28800,2780,218204.386
40,106.680116,10.750632,7,5,10,10,0,5,10,5,0,10,10,4,2,267126.2387,20,34500,3350,270476.2387
39,106.746704,10.730583,2,2,0,0,0,0,0,0,1,3,3,0,0,58164.58423,20,2700,170,58334.58423
26,105.839023,21.018338,3,3,10,10,0,3,1,3,1,10,10,10,0,129254.6316,20,24600,2360,131614.6316
41,105.817719,20.990112,4,3,1,10,0,1,2,1,0,10,10,8,0,288668.6773,20,18300,1730,290398.6773
44,105.927171,21.040641,2,2,0,6,0,0,2,0,0,3,0,0,0,64627.31581,20,5400,440,65067.31581
44,106.683381,10.828972,2,2,10,10,4,1,0,1,0,10,10,9,1,67643.25722,20,24300,2330,69973.25722
54,106.627359,10.792073,2,1,8,10,0,1,1,1,1,10,10,6,1,224041.3615,20,21600,2060,226101.3615
40,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,141318.3972,20,8700,770,142088.3972
80,106.605745,10.797881,9,7,1,10,0,0,1,0,1,4,0,8,0,239121.0685,20,7500,650,239771.0685
52,106.718415,10.805059,3,2,10,10,2,0,2,0,1,8,10,3,1,78414.47652,20,24000,2300,80714.47652
40,106.639305,10.742954,2,1,1,10,0,0,0,0,1,10,7,5,1,228349.8492,20,12900,1190,229539.8492
36,106.656791,10.864549,1,1,1,10,1,0,0,0,2,2,2,3,0,56010.34037,20,9000,800,56810.34037
56,106.616276,10.766118,5,5,2,10,0,0,3,0,2,7,2,7,0,241275.3124,20,11700,1070,242345.3124
85,108.152553,16.067446,4,3,9,10,0,1,1,1,0,10,7,2,0,249892.2878,16,19500,1850,251742.2878
44,106.704641,10.79858,4,4,10,10,3,0,3,0,1,8,10,3,4,249892.2878,20,25500,2450,252342.2878
30,106.564656,10.664309,2,1,4,3,0,0,0,0,1,2,3,1,0,28436.01896,15,6900,590,29026.01896
50,106.630072,10.877437,3,1,0,10,1,0,0,0,0,2,4,1,1,118483.4123,20,10200,920,119403.4123
66,106.63836,10.763761,4,2,2,10,0,0,3,0,1,4,9,4,0,215424.386,20,18000,1700,217124.386
64,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,32313.65791,15,6900,590,32903.65791
54,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,71090.04739,20,22500,2150,73240.04739
85,106.684714,10.869191,4,4,0,10,0,0,1,0,1,3,0,7,0,70659.19862,20,6900,590,71249.19862
46,106.655264,10.760118,2,1,10,10,3,4,5,4,2,10,10,6,0,236966.8246,20,30900,2990,239956.8246
40,106.670228,10.789877,4,3,8,10,1,2,2,2,0,10,10,9,2,236966.8246,20,24000,2300,239266.8246
90,106.667262,10.838393,4,3,1,10,1,0,2,0,2,10,5,5,0,146488.5825,20,13500,1250,147738.5825
48,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,183110.7281,15,1500,50,183160.7281
45,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,165876.7773,20,8700,770,166646.7773
42,106.564656,10.664309,1,1,4,3,0,0,0,0,1,2,3,1,0,49116.76002,15,6900,590,49706.76002
35,105.851777,20.998577,4,4,10,10,0,0,3,0,2,10,10,10,3,135717.3632,20,23700,2270,137987.3632
40,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,60318.82809,20,6900,590,60908.82809
84,106.703991,10.825675,5,6,0,10,2,0,1,0,6,4,4,8,1,374838.4317,20,11700,1070,375908.4317
30,106.682184,10.793974,3,3,10,10,1,3,1,3,0,10,10,7,1,204653.1667,20,25200,2420,207073.1667
56,105.790734,21.037078,4,3,10,10,3,0,4,0,0,10,10,10,2,189573.4597,20,26400,2540,192113.4597
38,105.700178,20.999249,1,1,0,1,0,0,0,0,0,1,1,1,0,47393.36493,15,1500,50,47443.36493
40,105.700178,20.999249,3,1,0,1,0,0,0,0,0,1,1,1,0,23696.68246,15,1500,50,23746.68246
45,105.819723,21.0146,5,4,10,10,2,1,2,1,1,10,10,10,1,185264.972,20,24900,2390,187654.972
55,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,185264.972,20,8700,770,186034.972
50,106.808587,10.824424,3,3,2,10,0,0,0,0,0,3,0,1,0,146488.5825,20,7200,620,147108.5825
